id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
10570,2025-11-24,2616,44,7,11,1251.86,132.57,31097.97
10576,2025-01-18,690,3,15,8,1616.27,358.75,48763.26
10596,2025-10-23,3728,22,3,12,0.0,,
10603,2025-07-03,424,52,13,3,386.44,64.96,22183.78
10608,2025-12-27,2266,45,15,5,1231.79,,
10617,2025-09-29,23,52,7,8,1046.34,261.28,
10642,2025-11-27,336,37,9,5,882.08,,
10649,2025-06-14,429,13,11,12,111.92,8.63,3206.75
10650,2025-09-14,1748,53,2,8,756.55,141.97,
10660,2026-02-15,687,37,2,2,1973.95,362.55,145221.47
10679,2025-02-02,915,26,8,6,106.79,25.42,18105.27
10691,2025-06-12,1113,50,7,3,870.83,214.38,
10693,2025-07-29,635,26,6,12,144.56,22.22,19198.06
10695,2025-09-21,216,7,13,11,1218.59,,143565.07
10748,2026-01-19,996,22,4,11,1368.7,215.4,
10753,2025-05-14,1098,36,12,4,470.61,114.15,
10759,2025-05-12,3867,61,14,5,495.69,,
10765,2026-02-08,474,79,5,2,229.82,,
10771,2025-12-18,2668,45,9,10,171.82,,24769.07
10785,2026-01-02,1355,63,7,3,1017.77,,32381.84
10812,2025-10-26,2290,53,9,8,1928.62,422.33,
10870,2025-05-15,662,52,6,6,1184.36,276.37,
10871,2025-09-15,2876,75,3,3,1157.77,,
10900,2026-02-11,1369,67,11,10,1533.31,,
10918,2025-01-17,1342,41,1,4,375.4,481.37,27192.75
10926,2025-07-02,450,60,4,9,1389.5,,
10935,2025-04-29,228,114,4,8,1959.38,176.95,94173.17
10939,2025-03-20,1275,110,10,4,1673.0,,
10943,2026-02-17,2817,47,2,12,1722.34,,
10945,2025-03-03,1958,35,3,7,65.09,9.72,
10967,2025-09-11,1207,39,2,5,342.26,72.19,18239.71
10973,2026-01-21,2699,10,2,11,1176.59,85.63,
10975,2025-01-25,3878,21,13,3,1211.26,,233048.68
11012,2025-11-10,1541,19,7,2,1593.42,140.66,52334.06
11021,2025-02-01,731,50,12,10,1657.7,292.94,
11051,2025-08-28,2193,44,11,1,206.07,,
11092,2025-04-15,2689,16,6,10,744.91,151.25,24631.39
11106,2025-08-14,1489,49,6,11,1023.21,125.3,
11116,2025-06-29,156,50,12,12,1214.51,211.96,26514.69
11123,2025-03-21,2763,58,1,1,1564.51,166.29,
11138,2025-10-07,1028,8,15,5,430.1,76.02,
11140,2025-03-19,3656,23,10,2,0.0,,
11158,2025-07-28,45,27,13,1,1547.85,272.25,
11163,2025-11-17,333,42,15,1,1198.76,,195483.58
11167,2025-04-02,1813,79,13,3,1711.34,,
11169,2025-02-03,119,54,10,10,1815.89,311.84,249235.17
11170,2025-06-14,1054,19,10,4,463.44,114.69,
11179,2025-07-31,26,54,7,12,1223.12,265.04,
11197,2025-02-25,2737,20,10,8,928.46,202.92,173794.44
11208,2025-02-04,2607,54,3,6,390.55,19.9,
11209,2025-05-01,1189,25,12,3,1162.93,200.53,201853.81
11220,2025-02-04,3777,10,11,1,657.37,127.45,
11226,2025-04-24,2500,76,11,7,1194.3,158.07,
11227,2025-11-16,773,16,15,11,1184.46,111.48,
11230,2025-07-15,2810,11,3,11,535.33,130.72,
11231,2025-02-24,1469,80,8,6,1095.72,,
11235,2025-01-28,719,4,11,9,544.85,,
11239,2025-08-29,2085,29,7,10,452.76,,
11261,2025-04-19,1183,14,9,2,294.53,,
11279,2025-03-18,2381,57,4,10,468.46,,
11282,2025-01-24,2156,79,2,1,618.26,118.0,36350.1
11307,2025-03-29,2935,48,9,10,214.81,38.1,20100.47
11312,2025-02-16,85,23,4,8,804.78,,
11314,2025-09-28,2911,47,10,12,251.36,,
11327,2026-01-14,130,33,6,9,86.09,18.32,12553.45
11384,2025-02-13,2908,34,15,3,249.45,,
11388,2025-01-14,1762,69,9,9,895.2,97.17,
11393,2025-02-18,2859,28,7,5,1586.11,,266863.04
11395,2025-12-25,1944,62,7,4,956.99,216.38,25602.15
11397,2025-07-30,182,26,11,12,762.45,,
11401,2025-05-16,2190,46,2,11,1878.49,300.4,368398.68
11428,2025-08-22,1349,3,4,11,1590.31,219.05,
11437,2026-02-07,1990,37,4,3,775.43,,
11443,2025-12-06,1191,80,8,12,1769.39,,
11449,2026-01-01,174,33,1,2,1541.14,,262555.95
11473,2025-09-05,62,14,2,6,1342.82,,241479.01
11474,2025-11-01,2844,67,11,2,267.9,14.13,
11503,2025-04-21,751,19,7,7,1639.34,,
11515,2025-10-21,1790,13,6,10,1805.75,,
11525,2025-07-28,2361,37,9,2,1438.78,174.43,59360.08
11529,2025-10-09,105,46,14,4,1019.95,171.37,75892.4
11533,2025-10-12,505,29,1,1,520.58,54.21,46577.27
11537,2025-09-21,661,29,2,9,132.71,10.06,
11558,2025-06-01,1988,43,10,6,534.29,44.26,
11594,2025-10-20,597,76,4,8,1211.11,162.78,
11598,2025-06-15,1538,53,1,9,819.06,,68088.53
11599,2025-01-25,134,27,13,6,1144.34,248.09,
11603,2025-04-20,2492,27,9,7,433.13,63.14,68004.98
11607,2025-11-20,2468,44,4,11,521.84,,58168.55
11631,2025-09-18,2933,68,3,5,267.23,24.77,22913.99
11634,2025-11-28,2797,11,4,11,717.45,,
11635,2025-05-24,2389,19,14,2,481.43,,
11641,2025-09-29,1157,71,2,7,1066.17,231.16,196282.19
11644,2025-03-05,1744,16,11,6,348.4,66.3,58550.84
11654,2025-09-03,1577,10,5,11,1729.84,257.23,
11655,2026-01-19,2292,45,2,7,1567.37,,81719.08
11696,2025-06-25,1166,35,14,6,1971.29,398.05,
11698,2025-01-23,1786,36,2,2,565.35,87.22,
11766,2026-01-27,182,42,10,8,449.75,,
11770,2025-12-12,1824,47,8,3,1718.59,,
11771,2025-12-01,1,37,7,4,222.99,34.66,13134.79
11776,2025-04-04,29,78,8,3,635.08,106.34,58766.28
11787,2025-07-20,446,43,10,3,312.52,28.41,20500.99
11790,2025-12-02,926,62,13,8,526.97,,95530.66
11793,2025-11-21,618,56,11,4,51.75,7.54,
11798,2025-05-04,866,1,12,9,1982.38,,
11817,2025-03-02,2570,64,3,11,1241.59,,32249.22
11829,2025-10-05,3748,28,3,7,747.24,135.51,130681.31
11846,2025-12-08,1760,56,5,10,1156.46,237.18,133541.14
11851,2026-01-03,2873,76,7,1,289.38,21.41,
11854,2025-04-22,2456,33,2,1,462.05,93.62,54871.22
11856,2025-09-12,1259,22,10,11,1063.12,89.29,
11857,2026-01-29,2350,23,5,11,951.22,173.33,56505.97
11858,2025-04-09,961,80,11,5,1755.16,175.85,
11866,2025-04-11,2180,60,7,3,798.5,,136594.19
11870,2026-02-07,1804,13,8,5,490.5,43.92,
11880,2025-08-15,592,74,7,8,364.72,489.68,18156.96
11882,2025-12-03,902,40,15,5,869.28,191.21,
11884,2025-04-04,2116,15,5,1,1869.0,,312957.21
11918,2025-03-19,214,29,1,5,575.68,,90774.7
11922,2025-10-24,2901,22,12,10,940.48,151.9,37584.56
11943,2025-06-12,1465,10,15,11,844.85,,
11948,2025-03-19,3587,58,9,5,835.01,54.26,
11960,2025-12-05,1849,13,6,10,799.08,163.38,
11962,2025-02-24,1720,3,11,9,629.03,51.7,90128.77
11967,2025-02-24,1140,78,4,11,802.43,,112319.82
11969,2025-01-25,2029,10,11,12,1355.15,,
11984,2026-01-08,251,76,13,3,667.59,89.12,80706.26
12016,2025-11-28,3609,12,9,2,701.54,133.84,
12034,2025-05-15,2123,6,1,3,342.84,77.94,30290.56
12041,2025-09-30,2333,21,7,2,565.73,118.69,24912.78
12043,2025-03-24,992,51,10,11,-620.26,,81217.95
12057,2025-10-03,2223,35,2,6,791.67,,124624.8
12072,2025-08-16,1207,20,14,11,1629.91,,78936.6
12074,2025-05-23,142,100,14,3,229.94,,37377.01
12127,2026-01-08,1889,28,6,11,143.85,,
12128,2025-02-06,2098,36,8,1,418.9,,41130.31
12136,2025-01-26,1406,58,15,4,355.72,,
12138,2025-01-24,2561,73,3,8,1114.35,68.05,
12162,2025-01-03,2995,67,14,4,1290.34,,
12168,2025-02-24,1425,13,11,2,727.82,44.42,
12189,2025-08-17,80,51,13,1,615.65,76.76,
12205,2025-03-22,972,31,3,4,78.91,,4916.15
12211,2025-06-21,1456,15,4,6,1148.62,183.29,147349.76
12224,2026-01-19,1938,1,7,8,681.29,142.89,
12232,2025-01-08,2655,51,5,12,592.59,130.65,77555.24
12238,2025-08-31,1253,46,4,4,251.59,50.15,
12239,2025-09-24,2012,70,12,5,1449.67,,67066.93
12245,2025-06-05,736,36,1,1,158.36,13.32,19444.04
12256,2025-04-28,1396,27,15,9,769.92,148.66,
12281,2025-05-29,1308,10,6,11,503.92,72.72,30598.33
12284,2025-02-17,1031,61,4,5,589.18,32.57,94211.32
12288,2025-05-24,2830,62,8,12,184.14,45.74,
12295,2026-02-07,1650,18,10,3,1264.46,,41040.0
12305,2025-08-09,492,53,14,8,1888.94,,143643.86
12311,2025-05-03,2178,11,6,5,613.49,,
12314,2025-12-21,217,20,4,11,1814.11,380.38,228506.11
12330,2025-07-05,787,37,3,11,180.63,,19860.25
12338,2025-09-30,2911,68,1,4,872.02,174.99,
12373,2025-11-07,2603,6,6,8,930.98,224.69,60890.04
12393,2025-07-09,2976,53,12,12,740.89,102.84,
12409,2025-02-07,1479,64,7,1,929.43,,
12433,2025-07-12,1037,33,3,7,1541.23,209.69,
12440,2025-11-07,2819,48,4,2,194.92,,
12452,2025-10-22,885,27,7,5,0.0,338.84,252361.45
12467,2026-01-04,2298,36,9,9,177.48,28.31,
12507,2025-12-26,2943,60,3,11,787.38,,
12516,2025-06-05,1933,23,1,10,800.27,,
12562,2025-08-11,2964,17,14,7,1010.26,,
12584,2025-12-13,2277,74,7,8,1607.33,155.92,313982.76
12587,2025-07-08,1073,23,14,6,305.55,35.95,
12590,2026-01-07,2090,61,9,7,912.8,135.49,85627.04
12597,2025-06-11,105,23,14,8,1564.61,289.92,89715.33
12610,2025-02-20,2971,25,3,12,518.71,92.41,18703.15
12619,2025-05-23,2987,58,7,6,1021.16,141.26,114147.65
12623,2025-06-10,2349,49,14,11,1459.07,347.5,280649.91
12638,2026-01-08,403,22,10,6,328.44,,49237.44
12644,2025-10-29,1259,23,6,6,1293.44,96.62,
12645,2025-11-24,280,39,13,7,676.91,127.74,
12669,2026-01-27,46,34,5,12,1575.51,,
12674,2025-12-16,1783,25,8,8,435.29,44.6,
12676,2025-11-25,1107,37,2,7,942.39,,
12698,2025-06-25,2476,75,9,1,1419.89,144.48,
12701,2025-04-28,1540,12,13,11,83.3,18.41,
12705,2025-02-28,355,1,1,7,1550.69,,49648.11
12708,2025-01-28,2737,24,6,6,583.75,,42583.23
12731,2025-10-01,1816,60,6,1,1814.21,,
12748,2025-06-11,929,38,15,9,915.7,,
12753,2025-05-02,1031,47,3,11,603.56,,
12755,2025-03-27,2358,37,7,3,0.0,,179396.06
12760,2025-03-19,1222,53,11,5,1631.78,338.55,89184.29
12774,2026-01-03,40,17,11,7,1980.73,375.54,
12776,2025-07-30,169,11,13,2,1097.88,175.69,208277.25
12777,2025-09-23,2553,79,7,11,911.55,1314.06,
12782,2025-11-11,2711,80,3,9,1934.27,,356505.77
12801,2026-01-04,2566,74,5,4,1084.44,216.69,
12816,2025-02-06,1745,56,9,7,1549.3,,236869.56
12819,2025-09-14,440,56,12,7,1571.49,238.67,133278.3
12845,2025-05-22,2555,26,14,9,1417.25,348.46,
12858,2025-09-22,1829,22,14,4,1026.89,,
12865,2025-06-01,932,31,5,9,334.52,,
12876,2025-09-24,142,3,5,11,526.32,58.74,16264.68
12878,2025-10-20,832,76,14,10,1019.22,120.55,
12895,2025-02-07,2830,61,8,9,1851.04,227.84,82472.4
12898,2025-11-10,2057,14,6,2,524.29,51.26,31147.54
12913,2026-02-19,2919,21,10,1,1612.42,,
12916,2025-07-09,1840,28,2,7,1023.26,194.52,
12918,2025-03-15,746,35,9,8,130.97,6.97,
12930,2026-01-22,2616,2,13,6,724.31,,60388.18
12954,2025-12-22,2010,56,8,10,1911.22,,
12967,2026-02-08,2538,21,7,7,114.23,24.55,19950.47
12968,2025-08-14,233,13,2,6,1586.96,169.95,
12998,2025-09-20,1483,20,13,7,1096.09,263.83,23442.13
13021,2025-09-22,1247,64,12,2,962.24,,183021.88
13022,2025-08-10,2272,65,6,11,602.79,108.41,
13060,2025-01-21,1506,29,1,7,631.38,103.79,
13068,2025-10-28,2402,49,12,10,166.63,40.98,7853.6
13072,2025-06-02,503,16,14,1,1907.2,210.17,
13075,2025-12-29,1830,65,1,10,1641.61,99.9,
13077,2025-08-08,1916,29,9,1,662.04,155.6,
13084,2025-01-30,1597,26,10,2,1311.97,,81938.89
13103,2025-05-23,78,33,12,10,892.54,84.76,
13120,2025-12-18,1703,55,14,6,1801.31,205.16,
13142,2025-10-02,781,41,13,6,166.91,27.74,
13149,2026-01-21,1023,24,11,5,1423.2,,163669.08
13167,2026-02-01,815,55,7,5,1497.7,222.32,
13168,2025-01-19,3845,40,9,11,1074.02,71.39,
13180,2025-06-19,2218,6,4,12,1588.49,354.55,227323.13
13194,2025-06-23,2235,72,15,12,1974.07,236.06,
13199,2025-05-19,382,68,11,12,353.4,,
13203,2025-09-03,2316,35,12,2,243.83,60.63,
13205,2025-05-08,527,18,4,4,800.69,,
13207,2025-10-07,151,20,8,5,789.6,,
13217,2025-04-01,410,26,4,9,131.96,,
13232,2025-04-11,1661,27,6,10,51.46,6.76,
13253,2025-10-20,586,37,15,3,1812.77,,209920.89
13285,2026-01-11,2827,60,13,8,281.27,55.84,
13292,2025-03-18,2236,61,9,2,754.92,120.7,
13295,2025-12-06,494,42,1,10,737.09,53.56,
13301,2025-08-29,2697,79,7,8,831.44,,
13302,2025-07-03,100,36,8,8,1339.2,219.83,
13303,2025-04-22,2567,44,13,4,1268.64,105.49,124915.39
13312,2025-10-30,2980,75,13,5,122.72,,
13315,2025-07-15,1241,43,2,10,1715.08,110.01,200188.02
13339,2025-04-30,1283,38,10,1,736.88,70.59,
13340,2025-02-20,662,34,8,7,578.13,,
13353,2025-01-08,2,38,15,9,1717.45,,
13367,2025-12-19,885,5,13,3,224.39,23.2,
13369,2025-02-06,2480,13,9,1,493.75,42.42,
13379,2025-02-11,1797,53,15,9,1474.39,367.77,184128.61
13381,2025-02-13,1065,20,12,8,1098.72,,88479.84
13388,2025-06-14,340,64,7,7,456.75,,
13394,2025-07-01,2520,78,1,4,1001.84,1221.87,35647.32
13395,2025-04-12,2548,44,1,5,154.22,34.21,
13402,2025-09-11,1865,1,6,9,402.1,,10411.6
13415,2025-09-16,918,48,11,3,235.1,,
13446,2025-10-05,2977,7,13,6,985.26,70.3,
13458,2025-11-04,2637,68,10,5,1398.8,,59869.38
13475,2025-08-18,2662,55,1,6,566.48,103.38,
13477,2025-09-30,1165,1,1,2,323.42,62.49,
13480,2025-01-21,483,42,3,7,922.3,,
13491,2025-07-06,698,30,7,9,920.65,,
13510,2025-06-14,2377,75,1,5,761.56,,72630.69
13511,2025-04-14,1394,37,5,9,1632.07,,305982.29
13515,2025-02-09,1690,40,15,11,521.36,124.4,
13521,2025-03-13,1682,54,12,8,1847.99,440.62,293343.81
13531,2026-01-31,3773,11,2,1,1802.41,,161990.33
13544,2025-02-12,1575,75,4,1,809.43,62.64,
13548,2025-03-30,2577,42,9,12,1750.76,427.77,
13561,2026-01-02,1244,45,5,1,148.24,,
13575,2025-07-01,1670,51,9,2,716.82,,
13582,2025-06-05,486,3,3,12,353.43,36.04,
13590,2025-05-01,532,35,10,11,785.25,,145942.21
13591,2025-08-02,2748,6,13,6,1340.71,151.02,
13601,2026-01-05,1454,10,15,7,461.86,44.01,
13604,2025-05-14,1550,53,11,3,1322.22,281.98,37174.0
13618,2025-12-17,451,78,8,10,1068.25,,150735.85
13622,2025-08-05,2239,7,8,10,392.94,,
13625,2025-10-04,742,41,1,2,1346.26,,259127.91
13627,2026-02-19,2323,42,10,8,567.18,65.87,
13630,2025-11-18,2819,39,12,8,830.43,,60105.99
13634,2025-01-28,1250,18,13,7,279.83,29.44,
13657,2026-01-30,392,55,6,8,552.29,64.93,
13671,2025-10-24,970,11,8,5,350.87,,27971.61
13692,2025-01-09,351,60,11,10,324.38,,55339.94
13694,2025-02-04,835,33,2,11,1772.28,,
13698,2025-03-04,437,23,13,1,540.31,85.85,
13712,2025-07-17,1456,28,4,10,78.83,,
13719,2025-11-17,1932,55,5,3,1057.44,79.36,86458.1
13725,2025-09-12,365,13,5,6,54.58,12.2,
13736,2025-10-16,1683,35,12,12,497.97,37.77,
13747,2025-12-09,1632,69,3,5,363.41,34.39,39461.78
13763,2025-03-29,814,32,11,5,1117.99,,69714.84
13772,2025-12-20,1199,78,15,11,1962.36,296.53,121148.9
13773,2025-08-17,1721,34,2,12,1042.46,,
13774,2025-05-11,2844,40,10,3,363.77,30.56,
13787,2025-03-01,953,63,13,11,1853.66,,363314.78
13791,2025-04-23,1313,17,15,8,462.11,,
13808,2025-07-23,1569,25,10,3,967.65,164.25,
13812,2025-08-29,2806,18,7,3,1622.39,241.25,155664.99
13815,2025-07-17,602,24,5,8,1175.3,80.16,
13822,2025-09-08,666,46,15,2,1266.16,121.65,75402.0
13834,2025-11-29,1805,33,4,8,850.58,,58195.72
13836,2025-10-31,2768,72,3,5,359.47,,
13837,2025-06-25,2573,58,10,2,707.29,40.05,62875.4
13839,2025-01-20,2206,22,5,11,856.25,,37452.54
13859,2025-10-14,1955,24,1,7,875.01,77.17,
13864,2025-09-11,2746,51,6,12,1419.97,321.52,
13870,2025-05-08,461,68,4,12,1042.6,200.66,
13871,2025-04-16,2621,78,2,6,1510.79,260.11,
13895,2025-02-05,1840,42,3,11,667.58,118.99,
13899,2025-02-15,1367,59,3,12,343.0,38.36,
13916,2025-05-24,572,20,8,8,1819.87,397.84,
13929,2025-03-03,1586,15,5,12,743.11,,
13933,2025-06-20,1757,49,13,4,1375.94,,
13944,2026-02-11,1957,41,5,2,1552.46,,
13971,2025-08-05,2352,60,11,9,811.19,,
13985,2026-01-01,2199,74,8,7,764.32,166.45,138418.48
13991,2025-08-24,2368,70,2,1,1261.28,,113175.82
13992,2026-01-21,2833,28,8,5,1570.3,298.67,
14035,2025-05-30,767,9,10,8,410.66,99.1,
14065,2025-02-19,784,48,9,2,889.66,,
14067,2025-07-13,2018,74,11,2,668.68,149.82,
14079,2025-06-27,342,16,3,3,426.63,64.37,
14082,2025-04-04,289,52,8,11,368.35,,
14090,2025-05-27,1742,38,5,5,1093.09,,
14091,2025-04-07,19,25,12,2,626.69,62.74,
14095,2025-03-18,485,19,5,9,642.43,,65755.35
14098,2025-02-06,1466,4,11,3,1347.31,,184949.42
14117,2026-01-27,1116,6,9,3,209.83,,8789.07
14126,2025-04-27,2543,47,13,12,260.65,,17455.95
14132,2025-09-07,469,12,12,4,1349.46,,
14136,2025-07-16,1663,103,1,8,1178.71,234.3,
14138,2025-03-15,2858,24,4,11,1457.51,,
14147,2026-02-12,2149,56,7,4,179.4,,34453.21
14156,2025-09-25,747,45,9,11,1692.5,209.59,167467.35
14161,2025-01-28,3650,48,9,2,1895.49,,
14174,2025-05-01,2341,15,6,6,512.7,27.43,
14188,2025-03-21,1541,8,4,4,1928.9,,268948.7
14219,2025-05-06,204,3,5,11,519.67,,32955.54
14223,2025-04-15,1527,42,5,4,159.37,39.37,18292.5
14238,2025-01-20,716,70,13,11,526.6,,
14243,2026-02-08,2917,30,13,8,1924.82,,
14244,2025-06-10,156,52,9,8,238.38,26.51,9624.12
14251,2026-01-09,1886,97,12,3,248.76,12.95,
14255,2025-01-30,1895,8,7,8,702.16,168.93,
14259,2025-08-23,1094,77,1,12,1865.18,,
14260,2025-04-25,2146,5,10,11,990.42,,186551.74
14263,2025-02-26,2778,25,3,8,56.02,6.46,
14264,2025-08-18,308,54,11,9,1134.05,,171746.05
14267,2025-04-28,461,29,7,5,-358.84,,55299.15
14286,2025-11-25,2722,64,13,12,89.56,10.65,
14295,2025-12-06,2234,79,8,12,56.21,12.27,4522.22
14299,2025-01-14,1159,11,5,2,1729.4,194.74,
14304,2025-05-03,1168,77,4,12,111.6,6.64,
14305,2025-01-02,103,34,7,8,387.68,,
14337,2025-12-02,2835,53,9,3,386.35,,
14349,2025-09-20,1592,21,3,8,945.75,120.55,
14353,2025-08-09,522,80,15,4,-1211.31,252.58,
14357,2025-04-17,2049,30,6,9,58.88,4.03,
14374,2025-02-03,1248,27,3,4,805.68,142.65,19864.45
14382,2026-01-24,1711,19,12,4,487.24,60.06,
14388,2026-01-25,350,38,7,3,941.84,95.05,141082.36
14391,2025-09-08,180,7,9,8,418.94,53.56,
14398,2025-07-19,2979,29,15,12,119.46,21.18,19510.01
14406,2025-02-25,1114,25,13,9,502.23,103.92,
14407,2025-07-04,148,51,9,7,642.86,108.56,
14411,2025-03-27,1881,31,11,12,54.03,7.34,
14433,2026-01-11,1341,68,11,4,1006.99,215.71,60370.55
14449,2025-03-21,1265,20,9,8,762.13,,
14488,2025-03-22,570,36,12,4,580.57,,
14494,2025-06-14,1842,68,8,9,155.59,12.09,
14507,2025-01-18,2247,76,4,8,432.31,27.5,49482.32
14522,2025-01-14,3776,7,3,10,791.2,,
14529,2025-01-07,2378,55,11,5,1725.94,233.97,242521.49
14542,2025-10-02,3573,22,15,5,268.06,24.94,
14564,2025-05-11,1169,78,10,6,1095.5,110.41,
14569,2025-02-19,1590,50,11,8,789.07,,43406.3
14650,2026-01-19,1178,11,5,4,783.93,137.7,69813.18
14671,2025-10-10,786,4,7,4,1305.46,104.71,76547.7
14712,2026-01-02,163,98,4,1,1354.02,276.95,156602.01
14722,2025-07-31,1898,79,7,9,292.03,,
14729,2025-11-11,1587,30,15,5,1097.17,,
14735,2025-03-13,460,49,3,10,1448.29,,
14736,2025-03-18,3793,58,15,11,1115.8,191.2,164071.42
14739,2025-03-26,1281,78,7,2,539.91,52.55,
14748,2025-05-05,1276,42,11,11,408.72,,44459.54
14755,2025-08-12,127,49,3,2,1666.96,326.09,
14765,2025-11-09,2384,49,12,2,710.54,104.25,55383.07
14769,2025-01-03,943,18,9,7,79.01,6.91,15406.76
14776,2025-05-05,382,59,5,5,540.18,99.53,
14778,2025-09-22,2252,68,7,11,102.23,23.15,
14780,2025-02-05,2398,27,12,9,289.68,,
14781,2025-06-11,759,95,8,12,1752.48,135.19,151620.7
14792,2025-11-26,3754,64,5,9,1469.46,,239352.11
14801,2025-08-18,2495,68,2,6,1306.08,236.51,
14812,2025-11-26,768,3,11,1,889.51,167.15,
14829,2025-08-22,2202,63,15,4,1225.94,,208313.96
14836,2025-10-29,2521,8,5,3,722.07,135.93,
14842,2025-03-10,1822,14,4,9,969.64,,
14844,2025-03-22,1836,73,9,10,426.85,42.62,
14846,2025-09-21,1649,68,10,4,1934.29,299.27,
14847,2025-09-21,1928,19,13,7,1840.11,241.48,
14852,2025-08-01,2749,13,11,3,1005.96,,84006.89
14853,2025-06-01,2691,77,8,3,239.0,38.9,24595.24
14857,2025-09-13,2321,67,4,1,1454.66,294.44,
14865,2025-07-11,2392,16,14,3,256.82,14.68,43224.09
14871,2025-05-26,1332,56,2,6,919.43,,
14880,2026-01-21,829,53,9,10,839.41,,42727.98
14894,2026-01-11,2189,59,4,5,1201.18,153.57,
14897,2025-05-18,1250,61,8,8,774.17,58.66,
14908,2025-07-31,207,78,5,6,598.43,59.93,96307.95
14913,2025-12-10,2118,68,3,12,703.92,,
14928,2025-08-28,3671,52,5,9,776.17,,
14933,2025-03-20,3607,76,10,8,826.71,155.93,
14945,2025-06-28,999,61,11,7,1625.23,177.67,
14946,2025-07-05,1373,17,6,3,340.91,72.26,65722.49
14957,2025-08-16,1762,44,2,4,366.55,,65825.12
14980,2025-01-31,1561,40,3,6,1606.28,91.77,146161.83
14988,2025-06-19,2432,47,6,3,189.84,,28655.03
14997,2025-11-09,517,8,15,10,1421.54,,99619.24
15006,2025-05-17,1600,55,7,11,148.52,28.97,5763.98
15012,2025-01-03,2013,45,11,4,882.48,217.43,65618.97
15021,2025-01-07,1684,7,11,11,1926.0,180.32,
15025,2025-12-22,701,61,10,10,1545.82,170.04,
15027,2025-09-09,1756,53,7,1,1463.44,96.6,
15064,2025-06-07,1043,24,9,11,789.77,119.37,
15100,2026-02-11,987,63,14,4,256.5,19.38,15387.73
15104,2026-01-11,3840,54,5,10,1126.68,,215453.93
15105,2025-07-24,2824,58,11,2,677.0,,93351.48
15116,2025-11-22,2691,46,2,7,1356.35,119.75,265609.62
15127,2025-07-07,912,36,7,11,390.66,,40236.76
15132,2025-04-07,2565,21,14,1,1924.01,201.9,
15136,2025-05-10,2603,64,2,10,217.79,31.69,
15158,2025-10-04,1982,78,1,5,831.77,139.9,
15164,2025-01-23,2395,52,11,9,1224.38,116.45,162089.71
15169,2025-03-05,1825,11,12,12,913.9,133.51,
15174,2025-03-02,72,6,5,2,333.7,,
15213,2025-04-11,1774,37,1,11,94.46,5.84,
15216,2025-05-12,1276,11,10,12,254.07,,
15223,2025-03-09,443,45,5,9,1391.37,,
15241,2025-09-20,499,9,8,12,169.78,,
15243,2025-08-29,2809,53,4,6,1343.99,,177024.51
15256,2025-12-27,739,13,6,4,1698.24,192.96,179602.22
15269,2025-02-23,2708,17,2,3,399.31,75.8,
15275,2025-02-04,2234,46,1,5,411.47,54.34,
15286,2025-01-07,506,74,4,4,1261.81,,
15305,2025-10-17,3609,15,10,4,1728.21,106.04,
15306,2025-10-09,1257,38,9,5,1760.51,310.64,
15312,2026-01-26,2631,74,1,2,856.94,145.88,
15332,2025-08-20,1239,20,15,9,1075.16,,
15340,2025-01-10,1872,11,15,9,328.83,62.94,22561.63
15348,2025-07-08,1569,1,2,8,1088.58,184.75,119816.04
15350,2025-02-22,2948,7,5,1,639.05,147.38,64895.94
15382,2026-02-14,27,40,8,10,691.85,87.63,
15383,2025-10-02,2828,36,1,11,1612.79,130.13,
15385,2025-09-19,208,18,13,2,87.13,,3873.27
15395,2025-03-20,1839,69,12,2,1007.51,154.33,159296.53
15404,2025-04-20,184,53,15,5,608.8,107.11,
15410,2025-05-30,1824,49,13,11,1229.84,,
15432,2025-11-01,386,13,6,2,133.54,,21898.14
15434,2025-10-06,188,59,8,5,874.64,193.54,105184.32
15437,2025-04-27,724,24,1,11,669.04,122.81,17478.73
15446,2025-09-27,2559,70,10,9,588.99,,
15451,2025-06-05,2566,42,5,12,1561.9,89.76,104177.12
15456,2025-05-13,541,66,1,6,1505.43,371.32,
15457,2025-12-08,93,10,2,4,927.1,,179188.92
15469,2026-01-05,122,52,9,2,1515.11,2552.81,
15470,2025-04-26,2765,38,8,10,490.53,,
15474,2026-01-10,1700,58,12,4,1105.23,219.35,214566.12
15481,2025-06-08,2130,43,10,6,1066.24,133.75,
15488,2025-11-03,147,66,9,9,197.62,,15882.58
15490,2025-11-25,1819,22,5,2,1491.72,144.3,
15495,2025-03-23,2591,58,7,7,1998.43,397.87,
15501,2026-01-18,1756,2,1,10,452.51,82.47,
15530,2026-02-04,1953,24,4,3,213.39,14.49,
15544,2025-04-09,1354,9,7,12,122.74,15.46,
15583,2025-04-15,2691,70,12,8,1829.21,355.36,164118.27
15584,2025-08-30,1679,4,13,7,283.71,,
15588,2025-01-21,1742,14,7,2,1856.81,,
15594,2025-01-03,203,54,10,12,1041.43,1485.32,21639.08
15596,2025-02-06,2835,23,12,12,436.24,,79949.16
15617,2025-06-23,1822,51,15,3,1395.75,259.34,
15623,2025-08-21,1808,37,6,12,1501.27,,
15660,2025-12-02,182,8,9,7,122.07,10.59,
15673,2026-01-06,896,73,5,11,951.08,124.71,
15697,2025-07-25,1485,54,6,9,1802.47,294.55,
15710,2026-02-13,2165,61,15,5,536.29,92.2,
